HTNO,subject_code,subject_name,internal,external,total,grade,credits
22Q91A66C5,182AH,ENGINEERING CHEMISTRY,38,6,44,F,0.0
22Q91A66C5,182AG,ELECTRONIC DEVICES AND CIRCUITS,25,26,51,B,2.0
22Q91A66C5,182AC,BASIC ELECTRICAL ENGINEERING,25,10,35,F,0.0
22Q91A66C5,18215,PYTHON PROGRAMMING LABORATORY,30,55,85,A+,2.0
22Q91A66C5,18213,IT WORKSHOP,37,45,82,A+,1.0
22Q91A66C5,18208,ENGINEERING CHEMISTRY LABORATORY,33,52,85,A+,1.0
22Q91A66C5,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,27,35,62,B+,1.0
22Q91A66C6,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,33,43,76,A,1.0
22Q91A66C6,18208,ENGINEERING CHEMISTRY LABORATORY,40,59,99,O,1.0
22Q91A66C6,18213,IT WORKSHOP,34,50,84,A+,1.0
22Q91A66C6,18215,PYTHON PROGRAMMING LABORATORY,33,45,78,A,2.0
22Q91A66C6,182AC,BASIC ELECTRICAL ENGINEERING,32,11,43,F,0.0
22Q91A66C6,182AG,ELECTRONIC DEVICES AND CIRCUITS,29,30,59,B,2.0
22Q91A66C6,182AH,ENGINEERING CHEMISTRY,31,21,52,B,4.0
22Q91A66C6,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,36,8,44,F,0.0
22Q91A66C6,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,34,23,57,B,3.0
22Q91A66C7,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,38,55,93,O,1.0
22Q91A66C7,18208,ENGINEERING CHEMISTRY LABORATORY,34,50,84,A+,1.0
22Q91A66C7,18213,IT WORKSHOP,37,58,95,O,1.0
22Q91A66C7,18215,PYTHON PROGRAMMING LABORATORY,32,52,84,A+,2.0
22Q91A66C7,182AC,BASIC ELECTRICAL ENGINEERING,39,21,60,B+,2.0
22Q91A66C7,182AG,ELECTRONIC DEVICES AND CIRCUITS,37,27,64,B+,2.0
22Q91A66C7,182AH,ENGINEERING CHEMISTRY,36,26,62,B+,4.0
22Q91A66C7,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,39,49,88,A+,4.0
22Q91A66C7,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,40,23,63,B+,3.0
22Q91A66C8,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,37,31,68,B+,3.0
22Q91A66C8,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,26,12,38,F,0.0
22Q91A66C8,182AH,ENGINEERING CHEMISTRY,32,13,45,F,0.0
22Q91A66C8,182AG,ELECTRONIC DEVICES AND CIRCUITS,31,26,57,B,2.0
22Q91A66C8,182AC,BASIC ELECTRICAL ENGINEERING,33,11,44,F,0.0
22Q91A66C8,18215,PYTHON PROGRAMMING LABORATORY,32,54,86,A+,2.0
22Q91A66C8,18213,IT WORKSHOP,34,56,90,O,1.0
22Q91A66C8,18208,ENGINEERING CHEMISTRY LABORATORY,35,52,87,A+,1.0
22Q91A66C8,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,35,35,70,A,1.0
22Q91A66C9,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,34,36,70,A,1.0
22Q91A66C9,18208,ENGINEERING CHEMISTRY LABORATORY,30,45,75,A,1.0
22Q91A66C9,18213,IT WORKSHOP,38,50,88,A+,1.0
22Q91A66C9,18215,PYTHON PROGRAMMING LABORATORY,32,52,84,A+,2.0
22Q91A66C9,182AC,BASIC ELECTRICAL ENGINEERING,24,10,34,F,0.0
22Q91A66C9,182AG,ELECTRONIC DEVICES AND CIRCUITS,28,27,55,B,2.0
22Q91A66C9,182AH,ENGINEERING CHEMISTRY,33,21,54,B,4.0
22Q91A66C9,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,25,21,46,C,4.0
22Q91A66C9,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,19,12,31,F,0.0
22Q91A66D0,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,39,48,87,A+,1.0
22Q91A66D0,18208,ENGINEERING CHEMISTRY LABORATORY,31,49,80,A+,1.0
22Q91A66D0,18213,IT WORKSHOP,38,55,93,O,1.0
22Q91A66D0,18215,PYTHON PROGRAMMING LABORATORY,36,57,93,O,2.0
22Q91A66D0,182AC,BASIC ELECTRICAL ENGINEERING,21,21,42,C,2.0
22Q91A66D0,182AG,ELECTRONIC DEVICES AND CIRCUITS,24,1,25,F,0.0
22Q91A66D0,182AH,ENGINEERING CHEMISTRY,30,14,44,F,0.0
22Q91A66D0,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,20,0,20,F,0.0
22Q91A66D0,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,28,0,28,F,0.0
22Q91A66D1,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,36,25,61,B+,3.0
22Q91A66D1,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,38,31,69,B+,4.0
22Q91A66D1,182AH,ENGINEERING CHEMISTRY,40,34,74,A,4.0
22Q91A66D1,182AG,ELECTRONIC DEVICES AND CIRCUITS,37,32,69,B+,2.0
22Q91A66D1,182AC,BASIC ELECTRICAL ENGINEERING,35,21,56,B,2.0
22Q91A66D1,18215,PYTHON PROGRAMMING LABORATORY,38,60,98,O,2.0
22Q91A66D1,18213,IT WORKSHOP,39,58,97,O,1.0
22Q91A66D1,18208,ENGINEERING CHEMISTRY LABORATORY,39,57,96,O,1.0
22Q91A66D1,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,40,57,97,O,1.0
22Q91A66D2,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,40,53,93,O,1.0
22Q91A66D2,18208,ENGINEERING CHEMISTRY LABORATORY,38,55,93,O,1.0
22Q91A66D2,18213,IT WORKSHOP,39,54,93,O,1.0
22Q91A66D2,18215,PYTHON PROGRAMMING LABORATORY,32,56,88,A+,2.0
22Q91A66D2,182AC,BASIC ELECTRICAL ENGINEERING,30,13,43,F,0.0
22Q91A66D2,182AG,ELECTRONIC DEVICES AND CIRCUITS,39,28,67,B+,2.0
22Q91A66D2,182AH,ENGINEERING CHEMISTRY,39,21,60,B+,4.0
22Q91A66D2,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,38,27,65,B+,4.0
22Q91A66D2,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,31,25,56,B,3.0
22Q91A66D3,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,37,35,72,A,1.0
22Q91A66D3,18208,ENGINEERING CHEMISTRY LABORATORY,30,45,75,A,1.0
22Q91A66D3,18213,IT WORKSHOP,33,50,83,A+,1.0
22Q91A66D3,18215,PYTHON PROGRAMMING LABORATORY,32,52,84,A+,2.0
22Q91A66D3,182AC,BASIC ELECTRICAL ENGINEERING,23,3,26,F,0.0
22Q91A66D3,182AG,ELECTRONIC DEVICES AND CIRCUITS,20,2,22,F,0.0
22Q91A66D3,182AH,ENGINEERING CHEMISTRY,27,3,30,F,0.0
22Q91A66D3,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,24,7,31,F,0.0
22Q91A66D3,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,27,4,31,F,0.0
22Q91A66D4,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,34,10,44,F,0.0
22Q91A66D4,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,38,8,46,F,0.0
22Q91A66D4,182AH,ENGINEERING CHEMISTRY,40,36,76,A,4.0
22Q91A66D4,182AG,ELECTRONIC DEVICES AND CIRCUITS,34,32,66,B+,2.0
22Q91A66D4,182AC,BASIC ELECTRICAL ENGINEERING,32,21,53,B,2.0
22Q91A66D4,18215,PYTHON PROGRAMMING LABORATORY,36,56,92,O,2.0
22Q91A66D4,18213,IT WORKSHOP,39,54,93,O,1.0
22Q91A66D4,18208,ENGINEERING CHEMISTRY LABORATORY,38,56,94,O,1.0
22Q91A66D4,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,40,55,95,O,1.0
22Q91A66D5,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,40,55,95,O,1.0
22Q91A66D5,18208,ENGINEERING CHEMISTRY LABORATORY,33,52,85,A+,1.0
22Q91A66D5,18213,IT WORKSHOP,36,54,90,O,1.0
22Q91A66D5,18215,PYTHON PROGRAMMING LABORATORY,36,56,92,O,2.0
22Q91A66D5,182AC,BASIC ELECTRICAL ENGINEERING,29,23,52,B,2.0
22Q91A66D5,182AG,ELECTRONIC DEVICES AND CIRCUITS,34,24,58,B,2.0
22Q91A66D5,182AH,ENGINEERING CHEMISTRY,35,25,60,B+,4.0
22Q91A66D5,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,33,21,54,B,4.0
22Q91A66D5,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,33,21,54,B,3.0
22Q91A66D7,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,30,11,41,F,0.0
22Q91A66D7,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,28,24,52,B,4.0
22Q91A66D7,182AH,ENGINEERING CHEMISTRY,33,21,54,B,4.0
22Q91A66D7,182AG,ELECTRONIC DEVICES AND CIRCUITS,33,11,44,F,0.0
22Q91A66D7,182AC,BASIC ELECTRICAL ENGINEERING,26,21,47,C,2.0
22Q91A66D7,18215,PYTHON PROGRAMMING LABORATORY,36,56,92,O,2.0
22Q91A66D7,18213,IT WORKSHOP,38,54,92,O,1.0
22Q91A66D7,18208,ENGINEERING CHEMISTRY LABORATORY,34,50,84,A+,1.0
22Q91A66D7,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,37,55,92,O,1.0
22Q91A66D8,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,40,48,88,A+,1.0
22Q91A66D8,18208,ENGINEERING CHEMISTRY LABORATORY,38,56,94,O,1.0
22Q91A66D8,18213,IT WORKSHOP,38,58,96,O,1.0
22Q91A66D8,18215,PYTHON PROGRAMMING LABORATORY,38,60,98,O,2.0
22Q91A66D8,182AC,BASIC ELECTRICAL ENGINEERING,34,21,55,B,2.0
22Q91A66D8,182AG,ELECTRONIC DEVICES AND CIRCUITS,36,21,57,B,2.0
22Q91A66D8,182AH,ENGINEERING CHEMISTRY,39,36,75,A,4.0
22Q91A66D8,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,37,21,58,B,4.0
22Q91A66D8,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,33,21,54,B,3.0
22Q91A66D9,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,32,48,80,A+,1.0
22Q91A66D9,18208,ENGINEERING CHEMISTRY LABORATORY,29,45,74,A,1.0
22Q91A66D9,18213,IT WORKSHOP,35,54,89,A+,1.0
22Q91A66D9,18215,PYTHON PROGRAMMING LABORATORY,31,56,87,A+,2.0
22Q91A66D9,182AC,BASIC ELECTRICAL ENGINEERING,23,5,28,F,0.0
22Q91A66D9,182AG,ELECTRONIC DEVICES AND CIRCUITS,21,21,42,C,2.0
22Q91A66D9,182AH,ENGINEERING CHEMISTRY,28,7,35,F,0.0
22Q91A66D9,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,22,21,43,C,4.0
22Q91A66D9,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,28,5,33,F,0.0
22Q91A66E0,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,35,51,86,A+,1.0
22Q91A66E0,18208,ENGINEERING CHEMISTRY LABORATORY,33,45,78,A,1.0
22Q91A66E0,18213,IT WORKSHOP,39,58,97,O,1.0
22Q91A66E0,18215,PYTHON PROGRAMMING LABORATORY,34,60,94,O,2.0
22Q91A66E0,182AC,BASIC ELECTRICAL ENGINEERING,31,21,52,B,2.0
22Q91A66E0,182AG,ELECTRONIC DEVICES AND CIRCUITS,31,34,65,B+,2.0
22Q91A66E0,182AH,ENGINEERING CHEMISTRY,34,33,67,B+,4.0
22Q91A66E0,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,35,37,72,A,4.0
22Q91A66E0,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,35,24,59,B,3.0
22Q91A66E1,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,28,21,49,C,3.0
22Q91A66E1,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,36,24,60,B+,4.0
22Q91A66E1,182AH,ENGINEERING CHEMISTRY,31,6,37,F,0.0
22Q91A66E1,182AG,ELECTRONIC DEVICES AND CIRCUITS,31,26,57,B,2.0
22Q91A66E1,182AC,BASIC ELECTRICAL ENGINEERING,32,8,40,F,0.0
22Q91A66E1,18215,PYTHON PROGRAMMING LABORATORY,33,56,89,A+,2.0
22Q91A66E1,18213,IT WORKSHOP,38,54,92,O,1.0
22Q91A66E1,18208,ENGINEERING CHEMISTRY LABORATORY,29,46,75,A,1.0
22Q91A66E1,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,39,46,85,A+,1.0
22Q91A66E2,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,39,59,98,O,1.0
22Q91A66E2,18208,ENGINEERING CHEMISTRY LABORATORY,40,59,99,O,1.0
22Q91A66E2,18213,IT WORKSHOP,38,60,98,O,1.0
22Q91A66E2,18215,PYTHON PROGRAMMING LABORATORY,37,60,97,O,2.0
22Q91A66E2,182AC,BASIC ELECTRICAL ENGINEERING,37,40,77,A,2.0
22Q91A66E2,182AG,ELECTRONIC DEVICES AND CIRCUITS,40,54,94,O,2.0
22Q91A66E2,182AH,ENGINEERING CHEMISTRY,40,47,87,A+,4.0
22Q91A66E2,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,40,47,87,A+,4.0
22Q91A66E2,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,40,32,72,A,3.0
22Q91A66E3,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,38,37,75,A,3.0
22Q91A66E3,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,40,51,91,O,4.0
22Q91A66E3,182AH,ENGINEERING CHEMISTRY,40,40,80,A+,4.0
22Q91A66E3,182AG,ELECTRONIC DEVICES AND CIRCUITS,40,50,90,O,2.0
22Q91A66E3,182AC,BASIC ELECTRICAL ENGINEERING,39,35,74,A,2.0
22Q91A66E3,18215,PYTHON PROGRAMMING LABORATORY,39,60,99,O,2.0
22Q91A66E3,18213,IT WORKSHOP,39,60,99,O,1.0
22Q91A66E3,18208,ENGINEERING CHEMISTRY LABORATORY,40,59,99,O,1.0
22Q91A66E3,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,40,58,98,O,1.0
22Q91A66E4,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,39,53,92,O,1.0
22Q91A66E4,18208,ENGINEERING CHEMISTRY LABORATORY,39,58,97,O,1.0
22Q91A66E4,18213,IT WORKSHOP,37,60,97,O,1.0
22Q91A66E4,18215,PYTHON PROGRAMMING LABORATORY,36,60,96,O,2.0
22Q91A66E4,182AC,BASIC ELECTRICAL ENGINEERING,34,21,55,B,2.0
22Q91A66E4,182AG,ELECTRONIC DEVICES AND CIRCUITS,40,33,73,A,2.0
22Q91A66E4,182AH,ENGINEERING CHEMISTRY,40,32,72,A,4.0
22Q91A66E4,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,36,34,70,A,4.0
22Q91A66E4,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,37,23,60,B+,3.0
22Q91A66E5,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,38,55,93,O,1.0
22Q91A66E5,18208,ENGINEERING CHEMISTRY LABORATORY,35,45,80,A+,1.0
22Q91A66E5,18213,IT WORKSHOP,39,58,97,O,1.0
22Q91A66E5,18215,PYTHON PROGRAMMING LABORATORY,35,60,95,O,2.0
22Q91A66E5,182AC,BASIC ELECTRICAL ENGINEERING,31,24,55,B,2.0
22Q91A66E5,182AG,ELECTRONIC DEVICES AND CIRCUITS,38,26,64,B+,2.0
22Q91A66E5,182AH,ENGINEERING CHEMISTRY,35,30,65,B+,4.0
22Q91A66E5,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,37,21,58,B,4.0
22Q91A66E5,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,35,21,56,B,3.0
22Q91A66E6,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,35,21,56,B,3.0
22Q91A66E6,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,39,27,66,B+,4.0
22Q91A66E6,182AH,ENGINEERING CHEMISTRY,36,32,68,B+,4.0
22Q91A66E6,182AG,ELECTRONIC DEVICES AND CIRCUITS,35,21,56,B,2.0
22Q91A66E6,182AC,BASIC ELECTRICAL ENGINEERING,32,21,53,B,2.0
22Q91A66E6,18215,PYTHON PROGRAMMING LABORATORY,37,56,93,O,2.0
22Q91A66E6,18213,IT WORKSHOP,38,54,92,O,1.0
22Q91A66E6,18208,ENGINEERING CHEMISTRY LABORATORY,35,50,85,A+,1.0
22Q91A66E6,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,39,49,88,A+,1.0
22Q91A66E7,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,37,49,86,A+,1.0
22Q91A66E7,18208,ENGINEERING CHEMISTRY LABORATORY,34,46,80,A+,1.0
22Q91A66E7,18213,IT WORKSHOP,35,50,85,A+,1.0
22Q91A66E7,18215,PYTHON PROGRAMMING LABORATORY,38,52,90,O,2.0
22Q91A66E7,182AC,BASIC ELECTRICAL ENGINEERING,25,6,31,F,0.0
22Q91A66E7,182AG,ELECTRONIC DEVICES AND CIRCUITS,30,21,51,B,2.0
22Q91A66E7,182AH,ENGINEERING CHEMISTRY,34,21,55,B,4.0
22Q91A66E7,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,31,4,35,F,0.0
22Q91A66E7,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,29,4,33,F,0.0
22Q91A66E8,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,38,35,73,A,3.0
22Q91A66E8,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,39,42,81,A+,4.0
22Q91A66E8,182AH,ENGINEERING CHEMISTRY,40,31,71,A,4.0
22Q91A66E8,182AG,ELECTRONIC DEVICES AND CIRCUITS,39,35,74,A,2.0
22Q91A66E8,182AC,BASIC ELECTRICAL ENGINEERING,36,21,57,B,2.0
22Q91A66E8,18215,PYTHON PROGRAMMING LABORATORY,37,60,97,O,2.0
22Q91A66E8,18213,IT WORKSHOP,38,60,98,O,1.0
22Q91A66E8,18208,ENGINEERING CHEMISTRY LABORATORY,40,58,98,O,1.0
22Q91A66E8,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,38,53,91,O,1.0
22Q91A66E9,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,25,0,25,F,0.0
22Q91A66E9,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,27,4,31,F,0.0
22Q91A66E9,182AH,ENGINEERING CHEMISTRY,26,5,31,F,0.0
22Q91A66E9,182AG,ELECTRONIC DEVICES AND CIRCUITS,25,3,28,F,0.0
22Q91A66E9,182AC,BASIC ELECTRICAL ENGINEERING,22,6,28,F,0.0
22Q91A66E9,18215,PYTHON PROGRAMMING LABORATORY,32,52,84,A+,2.0
22Q91A66E9,18213,IT WORKSHOP,33,50,83,A+,1.0
22Q91A66E9,18208,ENGINEERING CHEMISTRY LABORATORY,29,45,74,A,1.0
22Q91A66E9,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,37,49,86,A+,1.0
22Q91A66F0,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,33,12,45,F,0.0
22Q91A66F0,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,35,24,59,B,4.0
22Q91A66F0,182AH,ENGINEERING CHEMISTRY,39,28,67,B+,4.0
22Q91A66F0,182AG,ELECTRONIC DEVICES AND CIRCUITS,39,21,60,B+,2.0
22Q91A66F0,182AC,BASIC ELECTRICAL ENGINEERING,36,29,65,B+,2.0
22Q91A66F0,18215,PYTHON PROGRAMMING LABORATORY,34,60,94,O,2.0
22Q91A66F0,18213,IT WORKSHOP,39,60,99,O,1.0
22Q91A66F0,18208,ENGINEERING CHEMISTRY LABORATORY,40,52,92,O,1.0
22Q91A66F0,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,39,55,94,O,1.0
22Q91A66F1,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,39,48,87,A+,1.0
22Q91A66F1,18208,ENGINEERING CHEMISTRY LABORATORY,38,52,90,O,1.0
22Q91A66F1,18213,IT WORKSHOP,39,58,97,O,1.0
22Q91A66F1,18215,PYTHON PROGRAMMING LABORATORY,37,60,97,O,2.0
22Q91A66F1,182AC,BASIC ELECTRICAL ENGINEERING,30,21,51,B,2.0
22Q91A66F1,182AG,ELECTRONIC DEVICES AND CIRCUITS,37,31,68,B+,2.0
22Q91A66F1,182AH,ENGINEERING CHEMISTRY,39,39,78,A,4.0
22Q91A66F1,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,37,27,64,B+,4.0
22Q91A66F1,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,35,21,56,B,3.0
22Q91A66F2,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,38,55,93,O,1.0
22Q91A66F2,18208,ENGINEERING CHEMISTRY LABORATORY,30,49,79,A,1.0
22Q91A66F2,18213,IT WORKSHOP,38,54,92,O,1.0
22Q91A66F2,18215,PYTHON PROGRAMMING LABORATORY,37,56,93,O,2.0
22Q91A66F2,182AC,BASIC ELECTRICAL ENGINEERING,31,13,44,F,0.0
22Q91A66F2,182AG,ELECTRONIC DEVICES AND CIRCUITS,22,22,44,C,2.0
22Q91A66F2,182AH,ENGINEERING CHEMISTRY,34,21,55,B,4.0
22Q91A66F2,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,30,4,34,F,0.0
22Q91A66F2,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,19,9,28,F,0.0
22Q91A66F3,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,31,12,43,F,0.0
22Q91A66F3,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,22,11,33,F,0.0
22Q91A66F3,182AH,ENGINEERING CHEMISTRY,30,9,39,F,0.0
22Q91A66F3,182AG,ELECTRONIC DEVICES AND CIRCUITS,23,21,44,C,2.0
22Q91A66F3,182AC,BASIC ELECTRICAL ENGINEERING,25,8,33,F,0.0
22Q91A66F3,18215,PYTHON PROGRAMMING LABORATORY,35,56,91,O,2.0
22Q91A66F3,18213,IT WORKSHOP,38,54,92,O,1.0
22Q91A66F3,18208,ENGINEERING CHEMISTRY LABORATORY,30,45,75,A,1.0
22Q91A66F3,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,36,48,84,A+,1.0
22Q91A66F4,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,39,48,87,A+,1.0
22Q91A66F4,18208,ENGINEERING CHEMISTRY LABORATORY,38,58,96,O,1.0
22Q91A66F4,18213,IT WORKSHOP,38,58,96,O,1.0
22Q91A66F4,18215,PYTHON PROGRAMMING LABORATORY,38,60,98,O,2.0
22Q91A66F4,182AC,BASIC ELECTRICAL ENGINEERING,34,12,46,F,0.0
22Q91A66F4,182AG,ELECTRONIC DEVICES AND CIRCUITS,38,29,67,B+,2.0
22Q91A66F4,182AH,ENGINEERING CHEMISTRY,39,28,67,B+,4.0
22Q91A66F4,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,35,21,56,B,4.0
22Q91A66F4,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,38,29,67,B+,3.0
22Q91A66F5,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,38,48,86,A+,1.0
22Q91A66F5,18208,ENGINEERING CHEMISTRY LABORATORY,39,56,95,O,1.0
22Q91A66F5,18213,IT WORKSHOP,38,60,98,O,1.0
22Q91A66F5,18215,PYTHON PROGRAMMING LABORATORY,35,60,95,O,2.0
22Q91A66F5,182AC,BASIC ELECTRICAL ENGINEERING,37,21,58,B,2.0
22Q91A66F5,182AG,ELECTRONIC DEVICES AND CIRCUITS,40,41,81,A+,2.0
22Q91A66F5,182AH,ENGINEERING CHEMISTRY,38,27,65,B+,4.0
22Q91A66F5,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,38,40,78,A,4.0
22Q91A66F5,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,39,23,62,B+,3.0
22Q91A66F6,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,36,21,57,B,3.0
22Q91A66F6,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,38,21,59,B,4.0
22Q91A66F6,182AH,ENGINEERING CHEMISTRY,40,28,68,B+,4.0
22Q91A66F6,182AG,ELECTRONIC DEVICES AND CIRCUITS,37,38,75,A,2.0
22Q91A66F6,182AC,BASIC ELECTRICAL ENGINEERING,38,21,59,B,2.0
22Q91A66F6,18215,PYTHON PROGRAMMING LABORATORY,40,60,100,O,2.0
22Q91A66F6,18213,IT WORKSHOP,38,60,98,O,1.0
22Q91A66F6,18208,ENGINEERING CHEMISTRY LABORATORY,39,57,96,O,1.0
22Q91A66F6,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,39,50,89,A+,1.0
22Q91A66F7,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,40,48,88,A+,1.0
22Q91A66F7,18208,ENGINEERING CHEMISTRY LABORATORY,38,58,96,O,1.0
22Q91A66F7,18213,IT WORKSHOP,38,60,98,O,1.0
22Q91A66F7,18215,PYTHON PROGRAMMING LABORATORY,39,60,99,O,2.0
22Q91A66F7,182AC,BASIC ELECTRICAL ENGINEERING,35,38,73,A,2.0
22Q91A66F7,182AG,ELECTRONIC DEVICES AND CIRCUITS,36,41,77,A,2.0
22Q91A66F7,182AH,ENGINEERING CHEMISTRY,40,36,76,A,4.0
22Q91A66F7,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,36,33,69,B+,4.0
22Q91A66F7,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,34,21,55,B,3.0
22Q91A66F8,182AV,COMPUTER AIDED ENGINEERING GRAPHICS,36,24,60,B+,3.0
22Q91A66F8,182AR,ORDINARY DIFFERENTIAL EQUATIONS AND VECTOR CALCULUS,39,48,87,A+,4.0
22Q91A66F8,182AH,ENGINEERING CHEMISTRY,40,43,83,A+,4.0
22Q91A66F8,182AG,ELECTRONIC DEVICES AND CIRCUITS,39,38,77,A,2.0
22Q91A66F8,182AC,BASIC ELECTRICAL ENGINEERING,38,33,71,A,2.0
22Q91A66F8,18215,PYTHON PROGRAMMING LABORATORY,39,60,99,O,2.0
22Q91A66F8,18213,IT WORKSHOP,38,60,98,O,1.0
22Q91A66F8,18208,ENGINEERING CHEMISTRY LABORATORY,40,59,99,O,1.0
22Q91A66F8,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,40,58,98,O,1.0
22Q91A66F9,18203,BASIC ELECTRICAL ENGINEERING LABORATORY,37,55,92,O,1.0
22Q91A66F9,18208,ENGINEERING CHEMISTRY LABORATORY,37,53,90,O,1.0
22Q91A66F9,18213,IT WORKSHOP,38,58,96,O,1.0
